Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
0,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
1,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
2,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
3,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
4,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
5,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
5,2,'[*:1]!:[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
6,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
6,2,'[*:1]!:[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
7,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
7,2,'[*:1]!:[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
7,3,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',1463,42,0,0 
8,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
8,2,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',1463,42,0,0 
9,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
9,2,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',1463,42,0,0 
10,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
10,2,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',1433,42,0,0 
10,3,'[*:1]~[*;H0:2]~[*;!H1:3]',0,0,'NONE',30,25,0,0 
11,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
11,2,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',1433,42,0,0 
11,3,'[*:1]~[*;H0:2]~[*;!H1:3]',0,0,'NONE',30,25,0,0 
12,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
12,2,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',1433,42,0,0 
12,3,'[*:1]~[*;H0:2]~[*;!H1:3]',0,0,'NONE',30,25,0,0 
13,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',36,26,0,0 
13,2,'[*:1]~[*:2]~[*;!H1:3]',0,0,'NONE',68,42,0,0 
13,3,'[*:1]~[*;H0:2]~[*;!H1:3]',0,0,'NONE',30,25,0,0 
13,4,'[*:1]~[*;!X2:2]~[*;!H1:3]',0,0,'NONE',1365,42,0,0 
14,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',104,42,0,0 
14,2,'[*:1]~[*;H0:2]~[*;!H1:3]',0,0,'NONE',30,25,0,0 
14,3,'[*:1]~[*;!X2:2]~[*;!H1:3]',0,0,'NONE',1365,42,0,0 
15,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',134,42,0,0 
15,2,'[*:1]~[*;!X2:2]~[*;!H1:3]',0,0,'NONE',1365,42,0,0 
16,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
17,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1295,42,0,0 
17,2,'[$ewg2&!H0:1]~[*:2]~[*:3]',0,0,'NONE',204,42,0,0 
18,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1295,42,0,0 
18,2,'[$ewg2&!H0:1]~[*:2]~[*:3]',0,0,'NONE',16,8,0,0 
18,3,'[$ewg2&!H0:1]~[*:2]~[*;!H1:3]',0,0,'NONE',188,42,0,0 
19,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1311,42,0,0 
19,2,'[$ewg2&!H0:1]~[*:2]~[*;!H1:3]',0,0,'NONE',188,42,0,0 
20,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1311,42,0,0 
20,2,'[$ewg2&!H0:1]~[*:2]~[*;!H1:3]',0,0,'NONE',188,42,0,0 
21,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
22,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
22,2,'[*:1]~[*:2]~[*:3]!#[#1X1]',0,0,'NONE',1206,42,0,0 
23,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',164,42,0,0 
23,2,'[*:1]~[*:2]~[*:3]!#[#1X1]',0,0,'NONE',936,42,0,0 
23,3,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',399,42,0,0 
24,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',164,42,0,0 
24,2,'[*:1]~[*:2]~[*:3]!#[#1X1]',0,0,'NONE',936,42,0,0 
24,3,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',399,42,0,0 
25,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',164,42,0,0 
25,2,'[*:1]~[*:2]~[*:3]!#[#1X1]',0,0,'NONE',936,42,0,0 
25,3,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',171,42,0,0 
25,4,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
26,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',164,42,0,0 
26,2,'[*:1]~[*:2]~[*:3]!#[#1X1]',0,0,'NONE',936,42,0,0 
26,3,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',171,42,0,0 
26,4,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
27,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1100,42,0,0 
27,2,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',171,42,0,0 
27,3,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
28,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1100,42,0,0 
28,2,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',171,42,0,0 
28,3,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
29,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1100,42,0,0 
29,2,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',171,42,0,0 
29,3,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
30,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1100,42,0,0 
30,2,'[*:1]~[*:2]~[$ewg1&!H3:3]',0,0,'NONE',171,42,0,0 
30,3,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
31,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1271,42,0,0 
31,2,'[$ewg1&R2:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
32,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
33,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
34,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
35,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
36,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
37,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
38,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
39,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
40,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
41,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
42,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1032,42,0,0 
42,2,'[*:1]~[*:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',467,42,0,0 
43,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1032,42,0,0 
43,2,'[*:1]~[*:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',460,42,0,0 
43,3,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
44,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1032,42,0,0 
44,2,'[*:1]~[*:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',460,42,0,0 
44,3,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
45,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1492,42,0,0 
45,2,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
46,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1492,42,0,0 
46,2,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
47,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1492,42,0,0 
47,2,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
48,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1492,42,0,0 
48,2,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
49,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1492,42,0,0 
49,2,'[*:1]~[$ewg2&r5:2]~[*:3]!#[$ewg2&!a]',0,0,'NONE',7,5,0,0 
50,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
51,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
52,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1295,42,0,0 
52,2,'[*:1]~[*:2]~[#8H1:3]',0,0,'NONE',204,42,0,0 
53,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
54,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
55,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
56,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
57,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
58,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
59,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
60,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1271,42,0,0 
60,2,'[*:1]~[*:2]~[#8H0:3]',0,0,'NONE',228,30,0,0 
61,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1100,42,0,0 
61,2,'[*:1]~[*:2]~[#8H0:3]',0,0,'NONE',0,0,0,0 
61,3,'[#8!R1:1]~[*:2]~[*:3]',0,0,'NONE',399,42,0,0 
62,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1271,42,0,0 
62,2,'[*:1]~[*:2]~[#8H0:3]',0,0,'NONE',228,30,0,0 
63,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
64,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
65,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
65,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',1206,42,0,0 
66,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
66,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',1206,42,0,0 
67,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
67,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',410,42,0,0 
67,3,'[#6H2:1]~[*:2]~[*:3]',0,0,'NONE',796,42,0,0 
68,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
68,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',410,42,0,0 
68,3,'[#6H2:1]~[*:2]~[*:3]',0,0,'NONE',796,42,0,0 
69,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
69,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',374,42,0,0 
69,3,'[#6H2:1]~[*:2]~[*:3]',0,0,'NONE',671,42,0,0 
69,4,'[*;!H0:1]~[*:2]~[*:3]!=[#8!H3]',0,0,'NONE',161,42,0,0 
70,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
70,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',374,42,0,0 
70,3,'[#6H2:1]~[*:2]~[*:3]',0,0,'NONE',671,42,0,0 
70,4,'[*;!H0:1]~[*:2]~[*:3]!=[#8!H3]',0,0,'NONE',161,42,0,0 
71,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
71,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',410,42,0,0 
71,3,'[#6H2:1]~[*:2]~[*:3]',0,0,'NONE',796,42,0,0 
72,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
72,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',1206,42,0,0 
73,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',293,42,0,0 
73,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',1206,42,0,0 
74,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
74,2,'[*;!H0:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
74,3,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
75,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
75,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
76,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
76,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
77,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
77,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
78,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
78,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
79,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
79,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
80,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
80,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
81,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
81,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1271,42,0,0 
81,3,'[$ewg1&H0:1]~[*:2]~[*:3]',0,0,'NONE',228,30,0,0 
82,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
82,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
83,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
83,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
84,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
84,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
85,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
85,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
86,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
86,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
87,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
87,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
88,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
88,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1499,42,0,0 
89,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
89,2,'[*:1]~[*;!H3:2]~[*:3]',0,0,'NONE',1431,42,0,0 
89,3,'[*:1]~[*;R0:2]~[*:3]',0,0,'NONE',68,42,0,0 
90,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1431,42,0,0 
90,2,'[*:1]~[*;R0:2]~[*:3]',0,0,'NONE',68,42,0,0 
91,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
92,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
93,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
94,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
95,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
95,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',1431,42,0,0 
96,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
96,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',1431,42,0,0 
97,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
97,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',1431,42,0,0 
98,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
98,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
98,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1160,42,0,0 
99,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
99,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
99,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1160,42,0,0 
100,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
100,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
100,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1160,42,0,0 
101,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
101,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
101,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1160,42,0,0 
102,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
102,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
102,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1160,42,0,0 
103,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
103,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
103,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',156,30,0,0 
103,4,'[*;!X2:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1004,42,0,0 
104,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
104,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',271,42,0,0 
104,3,'[*:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',156,30,0,0 
104,4,'[*;!X2:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1004,42,0,0 
105,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
105,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',427,42,0,0 
105,3,'[*;!X2:1]~[*;R:2]~[*;R0:3]',0,0,'NONE',1004,42,0,0 
106,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
106,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',1431,42,0,0 
107,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',68,42,0,0 
107,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',1431,42,0,0 
108,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
108,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',302,42,0,0 
108,3,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',1197,42,0,0 
109,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
109,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',302,42,0,0 
109,3,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',1197,42,0,0 
110,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
110,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',302,42,0,0 
110,3,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',1197,42,0,0 
111,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
111,2,'[*:1]~[*;R:2]~[*:3]',0,0,'NONE',302,42,0,0 
111,3,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',1197,42,0,0 
112,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',302,42,0,0 
112,2,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',1197,42,0,0 
113,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',302,42,0,0 
113,2,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',1197,42,0,0 
114,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',302,42,0,0 
114,2,'[*:1]~[*:2]~[*;H0:3]',0,0,'NONE',969,42,0,0 
114,3,'[*:1]~[*:2]~[#8!R0:3]',0,0,'NONE',228,30,0,0 
115,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1271,42,0,0 
115,2,'[*:1]~[*:2]~[#8!R0:3]',0,0,'NONE',228,30,0,0 
116,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
117,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
118,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
119,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
120,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
121,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
122,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
123,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
124,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
125,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
126,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
127,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
128,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1393,42,0,0 
128,2,'[*:1]~[*:2]~[#6r4:3]',0,0,'NONE',106,6,0,0 
129,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
130,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
131,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
132,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
133,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',1499,42,0,0 
134,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
134,2,'[#1A:1]~[*:2]~[*:3]',0,0,'NONE',1092,42,0,0 
135,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
135,2,'[#1A:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
135,3,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
136,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
136,2,'[#1A:1]~[*:2]~[*:3]',0,0,'NONE',0,0,0,0 
136,3,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
137,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
137,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
138,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
138,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
139,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
139,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
140,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
140,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1024,42,0,0 
140,3,'[#8!H0:1]~[*:2]~[#1H0:3]',0,0,'NONE',68,42,0,0 
141,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
141,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1024,42,0,0 
141,3,'[#8!H0:1]~[*:2]~[#1H0:3]',0,0,'NONE',68,42,0,0 
142,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
142,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1024,42,0,0 
142,3,'[#8!H0:1]~[*:2]~[#1H0:3]',0,0,'NONE',68,42,0,0 
143,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',306,42,0,0 
143,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',756,42,0,0 
143,3,'[#8!H0:1]~[*:2]~[#1H0:3]',0,0,'NONE',38,27,0,0 
143,4,'[*:1]~[*:2](!=[#8X2])~[*:3]',0,0,'NONE',399,42,0,0 
144,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
144,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1024,42,0,0 
144,3,'[#8!H0:1]~[*:2]~[#1H0:3]',0,0,'NONE',68,42,0,0 
145,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
145,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
146,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
146,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
147,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
147,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
148,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
148,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
149,1,'[*:1]~[*:2]~[*:3]',0,0,'NONE',407,42,0,0 
149,2,'[*:1]~[*:2]~[#1H0:3]',0,0,'NONE',1092,42,0,0 
